0.21903319400007604,True
0.049701134001225,True
0.079765757000132,True
0.013503107998985797,True
0.21250173299995367,True
0.24381313199774013,True
0.15247970500058727,True
0.10374532499918132,True
0.12866398400001344,True
0.19478948100004345,True
0.21544569600155228,True
0.1777386399990064,True
0.13860250099969562,True
0.1302634109997598,True
0.03786748699712916,True
0.11892593700031284,True
0.029934269001387293,True
0.1643142729990359,True
0.15653697900052066,True
0.16957842499687104,True
0.05027157199947396,True
0.04240580400073668,True
0.12194971899953089,True
0.13864837899745908,True
0.15257773200210067,True
0.11336145300083444,True
0.18871623199811438,True
0.13250252999932854,True
0.009344801997940522,True
0.13829779400111875,True
0.20330676899902755,True
0.044493454002804356,True
0.17769405100261793,True
0.21373328600020614,True
0.030355851002241252,True
0.09329357699971297,True
0.16347458199743414,True
0.22598276899952907,True
0.14886072499939473,True
0.05704365999918082,True
0.14267432300039218,True
0.002699903001484927,True
0.19181874399873777,True
0.1502749440005573,True
0.25399727300100494,True
0.1984889569976076,True
0.0025980680002248846,True
0.045970975999807706,True
0.11409990799802472,True
0.24200164500143728,True
